id_fuzz,url,payload,method,resp_status_code,resp_content_length,resp_time_elapsed,type_payload,payload,observation_status_code,observation_search_file_not_found,observation_search_no_such_file,observation_search_uid,observation_search_gid,observation_search_groups,observation_search_gpermission_denied,observation_search_whoami,observation_search_root,observation_daemon,observation_error,observation_exception,observation_illegal,observation_invalid,observation_fail,observation_stack,observation_access,observation_directory,observation_not_found,observation_unknown,observation_ODBC,observation_SQL,observation_quotation_mark,observation_syntax,observation_ORA,observation_111111,observation_time_delay,observation_content_length
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,a);/usr/bin/id|,POST,200,108,0:00:00.026498,cmdi,a);/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,a;/usr/bin/id|,POST,200,108,0:00:00.005716,cmdi,a;/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,a)|/usr/bin/id,POST,200,108,0:00:00.004685,cmdi,a)|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,a|/usr/bin/id,POST,200,108,0:00:00.003084,cmdi,a|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,a)|/usr/bin/id;,POST,200,108,0:00:00.003393,cmdi,a)|/usr/bin/id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,a|/usr/bin/id,POST,200,108,0:00:00.003353,cmdi,a|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,;system('cat%20/etc/passwd'),POST,200,108,0:00:00.002996,cmdi,;system('cat%20/etc/passwd'),200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,;system('id'),POST,200,108,0:00:00.003673,cmdi,;system('id'),200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,;system('/usr/bin/id'),POST,200,108,0:00:00.003422,cmdi,;system('/usr/bin/id'),200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0Acat%20/etc/passwd,POST,200,108,0:00:00.005626,cmdi,%0Acat%20/etc/passwd,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0A/usr/bin/id,POST,200,108,0:00:00.013612,cmdi,%0A/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0Aid,POST,200,108,0:00:00.005873,cmdi,%0Aid,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0A/usr/bin/id%0A,POST,200,108,0:00:00.004585,cmdi,%0A/usr/bin/id%0A,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0Aid%0A,POST,200,108,0:00:00.005778,cmdi,%0Aid%0A,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,& ping -i 30 127.0.0.1 &,POST,200,108,0:00:00.003005,cmdi,& ping -i 30 127.0.0.1 &,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,& ping -n 30 127.0.0.1 &,POST,200,108,0:00:00.003572,cmdi,& ping -n 30 127.0.0.1 &,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0a ping -i 30 127.0.0.1 %0a,POST,200,108,0:00:00.012926,cmdi,%0a ping -i 30 127.0.0.1 %0a,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,`ping 127.0.0.1`,POST,200,108,0:00:00.004005,cmdi,`ping 127.0.0.1`,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,| id,POST,200,108,0:00:00.005707,cmdi,| id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,& id,POST,200,108,0:00:00.004339,cmdi,& id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,; id,POST,200,108,0:00:00.005197,cmdi,; id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,%0a id %0a,POST,200,108,0:00:00.005006,cmdi,%0a id %0a,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,`id`,POST,200,108,0:00:00.016125,cmdi,`id`,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
id_fuzz_10,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00308,$;/usr/bin/id,POST,200,108,0:00:00.005308,cmdi,$;/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,POST,200,237,0:00:00.014776,cmdi,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,POST,200,237,0:00:00.009274,cmdi,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,POST,200,237,0:00:00.012935,cmdi,&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,POST,200,237,0:00:00.007960,cmdi,&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,/index.html|id|,POST,200,237,0:00:00.004468,cmdi,/index.html|id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;id;,POST,200,237,0:00:00.003497,cmdi,;id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;id,POST,200,237,0:00:00.004085,cmdi,;id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;netstat -a;,POST,200,237,0:00:00.003964,cmdi,;netstat -a;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;id;,POST,200,237,0:00:00.004036,cmdi,;id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,|id,POST,200,237,0:00:00.004703,cmdi,|id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,|/usr/bin/id,POST,200,237,0:00:00.003244,cmdi,|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,|id|,POST,200,237,0:00:00.005482,cmdi,|id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,|/usr/bin/id|,POST,200,237,0:00:00.004683,cmdi,|/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,||/usr/bin/id|,POST,200,237,0:00:00.004764,cmdi,||/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,|id;,POST,200,237,0:00:00.007324,cmdi,|id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,||/usr/bin/id;,POST,200,237,0:00:00.010269,cmdi,||/usr/bin/id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;id|,POST,200,237,0:00:00.005489,cmdi,;id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;|/usr/bin/id|,POST,200,237,0:00:00.005365,cmdi,;|/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
/bin/ls -al
",POST,200,237,0:00:00.003462,cmdi,"
/bin/ls -al
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
/usr/bin/id
",POST,200,237,0:00:00.003862,cmdi,"
/usr/bin/id
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
id
",POST,200,237,0:00:00.009666,cmdi,"
id
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
/usr/bin/id;",POST,200,237,0:00:00.003219,cmdi,"
/usr/bin/id;",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
id;",POST,200,237,0:00:00.003800,cmdi,"
id;",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
/usr/bin/id|",POST,200,237,0:00:00.004098,cmdi,"
/usr/bin/id|",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"
id|",POST,200,237,0:00:00.006801,cmdi,"
id|",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,";/usr/bin/id
",POST,200,237,0:00:00.003105,cmdi,";/usr/bin/id
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,";id
",POST,200,237,0:00:00.002934,cmdi,";id
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"|usr/bin/id
",POST,200,237,0:00:00.004336,cmdi,"|usr/bin/id
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,"|nid
",POST,200,237,0:00:00.003729,cmdi,"|nid
",200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,`id`,POST,200,237,0:00:00.004432,cmdi,`id`,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,`/usr/bin/id`,POST,200,237,0:00:00.003384,cmdi,`/usr/bin/id`,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a);id,POST,200,237,0:00:00.003037,cmdi,a);id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a;id,POST,200,237,0:00:00.004384,cmdi,a;id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a);id;,POST,200,237,0:00:00.003335,cmdi,a);id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a;id;,POST,200,237,0:00:00.003117,cmdi,a;id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a);id|,POST,200,237,0:00:00.003574,cmdi,a);id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a;id|,POST,200,237,0:00:00.003793,cmdi,a;id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a)|id,POST,200,237,0:00:00.003522,cmdi,a)|id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a|id,POST,200,237,0:00:00.005345,cmdi,a|id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a)|id;,POST,200,237,0:00:00.005124,cmdi,a)|id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a|id,POST,200,237,0:00:00.004088,cmdi,a|id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,|/bin/ls -al,POST,200,237,0:00:00.003419,cmdi,|/bin/ls -al,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a);/usr/bin/id,POST,200,237,0:00:00.004132,cmdi,a);/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a;/usr/bin/id,POST,200,237,0:00:00.005524,cmdi,a;/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a);/usr/bin/id;,POST,200,237,0:00:00.004659,cmdi,a);/usr/bin/id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a;/usr/bin/id;,POST,200,237,0:00:00.004300,cmdi,a;/usr/bin/id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a);/usr/bin/id|,POST,200,237,0:00:00.004187,cmdi,a);/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a;/usr/bin/id|,POST,200,237,0:00:00.004087,cmdi,a;/usr/bin/id|,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a)|/usr/bin/id,POST,200,237,0:00:00.003637,cmdi,a)|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a|/usr/bin/id,POST,200,237,0:00:00.002970,cmdi,a|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a)|/usr/bin/id;,POST,200,237,0:00:00.007017,cmdi,a)|/usr/bin/id;,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,a|/usr/bin/id,POST,200,237,0:00:00.002986,cmdi,a|/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;system('cat%20/etc/passwd'),POST,200,237,0:00:00.002746,cmdi,;system('cat%20/etc/passwd'),200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;system('id'),POST,200,237,0:00:00.003015,cmdi,;system('id'),200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,;system('/usr/bin/id'),POST,200,237,0:00:00.003088,cmdi,;system('/usr/bin/id'),200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0Acat%20/etc/passwd,POST,200,237,0:00:00.003409,cmdi,%0Acat%20/etc/passwd,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0A/usr/bin/id,POST,200,237,0:00:00.003289,cmdi,%0A/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0Aid,POST,200,237,0:00:00.004599,cmdi,%0Aid,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0A/usr/bin/id%0A,POST,200,237,0:00:00.003495,cmdi,%0A/usr/bin/id%0A,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0Aid%0A,POST,200,237,0:00:00.005344,cmdi,%0Aid%0A,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,& ping -i 30 127.0.0.1 &,POST,200,237,0:00:00.003229,cmdi,& ping -i 30 127.0.0.1 &,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,& ping -n 30 127.0.0.1 &,POST,200,237,0:00:00.003040,cmdi,& ping -n 30 127.0.0.1 &,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0a ping -i 30 127.0.0.1 %0a,POST,200,237,0:00:00.003499,cmdi,%0a ping -i 30 127.0.0.1 %0a,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,`ping 127.0.0.1`,POST,200,237,0:00:00.003527,cmdi,`ping 127.0.0.1`,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,| id,POST,200,237,0:00:00.003167,cmdi,| id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,& id,POST,200,237,0:00:00.003110,cmdi,& id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,; id,POST,200,237,0:00:00.003844,cmdi,; id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,%0a id %0a,POST,200,237,0:00:00.003212,cmdi,%0a id %0a,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,`id`,POST,200,237,0:00:00.003546,cmdi,`id`,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_11,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00310,$;/usr/bin/id,POST,200,237,0:00:00.006181,cmdi,$;/usr/bin/id,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
id_fuzz_12,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00396,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,POST,200,332,0:00:00.003826,cmdi,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_fuzz_12,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00396,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,POST,200,332,0:00:00.004188,cmdi,&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_fuzz_12,https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00396,&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,POST,200,332,0:00:00.003622,cmdi,&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
